label,text
1.0,"""How u talking to hoes bout bro n em.. Why you talking to hoes bout bro n em"""
1.0,@BobbyBotsods @FuckTheMallcops @UncleUnco @MrMooncricket fuck off bitch.
0.0,RT @FaZeSpaceLy: How bad u want something is meaningless If how bad you're willing to work for the thing u want Isn't 10xs as intense as ho&#8230;
1.0,"' Club solo 1 deep , fuck a valet cause I parked on the street , lordddd knows &#1041243; You can't trust these hoes ,... http://t.co/WcD3V5sej2"
0.0,Republicans aren't the only racist in America. We have racist Democrats too. But don't play the token negro card... http://t.co/FT5c4yhraG
1.0,&#8220;@cb_marie: Fuck them texts! &#128526; it's a movement. Lmaooo &#8220;@koleworld4: courts texting rubbed off on me &#128514;&#8221;&#8221;she used to be bitch bout it tho &#128553;
0.0,I can't play flappy bird. It makes me angry.
1.0,"' Don't ask me if I'm in my "" Feelings "" cause I ain't no bitch I don't got those Tf . I'm sad , not in no fucking feelings ."
0.0,@sisternoles Fingers crossed for you. If not? Chug chug chug lol
1.0,My neighbors be sick when i wake um up to all this nigger music ctfu
0.0,@Boner4Tuna @TCC_Grouchy @Mrs__Met @Vortmax29 @LLMajer @dmb1031 @APLMom @Frogtox @KishkaAndPipiks I've had shots go off where yellow smoke
0.0,"Only Blood Can Satisfy The Hungry Flames Of R&#8217;hollor, Charlie Brown"
1.0,@0ddment I could fuck a bowl of graham cracker cereal
1.0,"&#8220;@iamkrause: No need to thank me, killing niggers is it's own reward.&#8221; 

Dis my pal from our graduation when we was 26"
1.0,@JalenDGAF @CourtniClark &#128308;&#9899;&#65039;&#128308;&#9899;&#65039;&#128308;&#9899;&#65039; no pressure hoe
0.0,"""@nohands_24: ""@20ToLife_: ""@nohands_24: ""@DejaaLeeann_: @B_Coleman2 swears I'm #1 man"" easily"" easily"" behind Austin"" nip?"
1.0,"#anywere &#8220;@TheCooleyShow: LA = palm trees and great weather 
Any were else = horrible weather and no bitches&#8221;"
1.0,"&#8220;@RevDennisMiller: True nothing shuts up libdog bitches who like to bark at anything @Punt_Cuncher&#8221;
THAT'S CALLED...PREACHING THE TRUTH!"
0.0,"RT @Matty_Kem: My favorite shark is megaldon, my least favorite is a mud shark. They are the worst"
0.0,I love jigg jigg&#128514;
0.0,&#9733; BEST ASIAN MASSAGE ON THE Brooklyn Park slope --TOP RATED SPA &#9733;718-622-0221 - 24 http://t.co/6ZUxaQeaVL
0.0,Someone probably told him 6 God was trash.
1.0,I forgot how white trash Texarkana was... Well it is arkansas so.... &#128514;
1.0,"""@CarelessOne92: Leafs better win this damn game so I can go riot and shit #EarlyChristmas"" you better start looting my nig"
0.0,RT @CHlLDHOODRUINER: taking out the trash at night http://t.co/UhXTOgP4jZ
1.0,"@Jaytwofly huh, lol mad nigger is mad"
1.0,@CsSalazar15 yeah right pussy !
1.0,@JRise88 @LongLiveTylerD your a fag
0.0,The John Cantlie video issued by Al Furqan media is a new level of the Jihadi propaganda: promises more episodes &amp; wages ideological warfare
1.0,Every spic cop should be killed. Those pigs only got their job to 'get even' but white people never did anything to them.
0.0,@Kummar_King I volunteer to be guinea pig and help test it out &#128527;&#128587;
0.0,This car has two registration tags. Both yellow. One for 2014 &amp; one for 2005. Wth http://t.co/mdeD4a2soY
1.0,@David_Hunninck all bitches eh. hahah
0.0,Fine chicks lap dances always trash
1.0,@JonnVercetti true but then again I'm my opinion a hoe is someone who goes and sleeps with everybody
1.0,@CSalazar_04 press start bitch &#128529;
1.0,"@valonfox13 not no but hell no, when blk. stop sayin nigger I will, what they can have I can have. this is america"
1.0,"""@Sylvieamx: #Pisces will never be anybody's bitch, they don't let people control or change them."" Rigghhht"
0.0,I have really light colored eyebrows naturally and it's not ok
0.0,RT @Kyle_Lippert: If you buy tickets for Transformers 3D they just lock you in an aluminum trash can and toss you from an overpass into rus&#8230;
1.0,&#8220;@OhThatsLee Uhoh you got the hoes lol RT @verbally_abrupt: Y'all I found this letter on my car. http://t.co/lu58HimXxS&#8221; Naaah
0.0,@MissYankee @Sportsteamnews Looking at the Royals and wondering what could have been if we didn't decimate the Yankee farm system.
0.0,@M_A_Larson @SteveStreza You're saying zebras are goth?
0.0,"RT @BaseballFact: At George Steinbrenner's first Yankees news conference, he said he wouldn't interfere in baseball decisions, promising ..."
1.0,&#8220;@WhatTheFFacts: An orangutan once tried to have sex with actress Julia Roberts.&#8221;Smart monkey&#128514;
1.0,@ArtbyLecardin @Deeiiggee @Amy0813Amy &#128529; and on that note I'm out dis bitch
0.0,"1) RT @naeluckyass: @ILoveBigTracy @Therealalonig no I'm not crossed eyed, I'm albino. Can't control that"
0.0,"RT @PolitiBunny: #YesWeDid attack, harass, threaten, mock and bully any woman or minority who dared not fall in line with our progressive a&#8230;"
1.0,"@J_Kwest No, Cpt Commando is a hoe and a cocksucker"
0.0,"My manager @7FLyy new brand | PRE - ORDER NOW w/
 (404) 394-1570&#160;&#160;--&gt; @sevenflyy ""Red Lust"" &amp; ""Cherry White"" beanies http://t.co/LxjMBCTgJj"
1.0,"""@KingHendo95: @VonDreaam naw it's my old tape. new cover . my upcoming mixtape is #KingOfTheHill"" Yeah I'm waiting on that hoe Mayne!"
1.0,@ITS_MAKEPEACE i donno who demz iz? But ima bout to get white gurll ghetto on there asses when i find out....
1.0,"@drboycewatkins1 Coons and monkeys like you disgust me, you minstrel show negro. Crying about shit all the time you're a disgrace everywhere"
1.0,@DaniellaParella no I wuz just making a general statement. I've never called u a bitch
1.0,@michaeldbirch What else do you expect from that nigger lover?
1.0,&#8220;@PostBadBitches: http://t.co/rPo0QUumBm&#8221; how young is this hoe with a m&amp;m pillow
1.0,@CarelessOne92 you styl gotta get dem tweets off my nig
0.0,"I went to see This is Where I Leave You, at a movie theater with tables and real food! It was fun. I ordered a brownie dessert. :P"
0.0,@syd_renae okay cool then I'm not the only one &#128520; mine is black and fuzzy and it has PINK on the back in all sparkles &#128081; hallelujah
1.0,"""oh ya these hoes think they cute in skin tight cat suits assuming that they bodies to boomin to dispute"""
1.0,&#128557; RT @That_Mclovin: &#8220;Yass bitch Yass &#128128;&#128128; @VikkiNoSecrets: Too soon? &#128514;&#8221;
0.0,"Foley Abduction Linked to British Jihadi Kidnapping Ring http://t.co/X6SIP3woXb via @joshrogin, @elilake"
1.0,@FukknTyler u a bitch in niggas clothing shut yo ass up &#128514;&#128514;&#128514;&#128514;&#128514;
0.0,@BarackObama Biden was a winner last night? Yea right like Charlie Sheen Really was a a winner too.... #winning lol
0.0,"""Bae"" sounds like such a ghetto word. Use something else"
1.0,@Jbrendaro30 @ZGabrail @ramsin1995 @GabeEli8 @Jacob2times bitch ass nigggaaa
0.0,"@phalaenadispar 
How day feel bout colored folk?"
0.0,&#128075; hi-ho http://t.co/FiC4FnRutZ
1.0,"' You niggahs actin like hoes , I can sale those ! &#1041204;&#1041204;&#1041636;"
1.0,&#8220;@BEARly_sober Hoes really do b birds man &#128557;&#8221;this new to you?
0.0,RT @WORIDSTARHlPHOP: This talking eggplant skurred af https://t.co/KDwoApyvD0
0.0,"RT @CoIlegefessions: ""My roommate is having sex and I'm eating Oreos. It's gonna be a great year!"" - Kutztown University"
0.0,I can't take you serious if you wear colored contacts.
0.0,RT @Matt_Simonson: Oomfs teeth are quite yellow&#128514;&#128128;&#128128; @WBDyllon_
0.0,"He never replied to my asking about his calling me a ""redneck"" @gigg423 @psherm07 @EchoesErrant @jstines3"
0.0,"@secretasianman @kitt Yeah, she's a real pom maven."
1.0,"@StanleyStinks Shame of you! Self-hating kike. 
We Jews are G-d's chosen people."
0.0,"'Eff it, let's go after the cripple&#8217;: You have to see Wendy Davis' new attack ad [video] http://t.co/WapBCHhuru"
0.0,"Just killed 3 birds with 1 stone! Thank God I payed attention in my communication classes
#work"
0.0,RT @FreddyAmazin: How can anyone hate Charlie Sheen http://t.co/NiEJirYg7u
0.0,RT @MahoganyLOX: vintage mickey &#127800; http://t.co/03otPzXCbI
1.0,"""SORRY JB FAN&#65292;REALLY JUSTIN COME BACK"". That is the top comment on a Justin Timberlake video with 10 million views. Son of a fucking bitch!"
0.0,"Sitting on the deck, enjoying a #StoneIPA, watching/smelling the neighbors burn trash. #Missouri http://t.co/m9wYnrLtWz"
1.0,@ActuarialReport We've tried. Each time we go he just sits there in silence and I cry like a bitch and sweat.
1.0,(looks over at oomf) RT @shethepete Does pretending to have no bitches really work or nah?
0.0,@yooperslayer better off banning teabaggers and their anti American supporters
1.0,&#8220;@tricethatruth_: Trap keep me fly that's why I love him &#10084; http://t.co/AleXGC24t4&#8221; ayyyyy you got that hoe at Forever 21 huh? &#128526;
0.0,Now I'm listening to lil spook getting the good kinda sad Imma be single this fall I know you'll getting annoyed with me on your TL but aye
1.0,@AustinBurge44 pussy ass schedule
0.0,@xiibyte just watched your video good stuff thought I'd let you in on the new boss boon says old character but will be surprise. It's Argus
0.0,I love wearing fuzzy socks to work
1.0,@Frankiee_559 dont be a bitch man up lol :)
1.0,&#127942; RT @UBoyRock17: Every bitch n my passenger seat I dun fucked at least one time
1.0,@DavetheBrave1 come over hoe
1.0,@2trippymcneely if it's trash I'm kickin yo ass
0.0,RT @Erv_Gulfwings14: I think Zlatan even has Class in the way he talks trash
0.0,RT @Elisaa_Martinez: Happy birthday cotton picker lol @1NOnlyDirtyMike
1.0,&#8220;@CelebovickOTF: I hate a bitch that like to argue n shyt....:-)&#8221;
0.0,&#8220;@wassssupsarah: Car hopping is a different world these ghetto guys tried asking for my number LOL&#8221; did they have to be ghetto Tho ?
0.0,RT @ripienaar: Fox News presenters mock female pilot who took part in campaign against Isis #wtf http://t.co/MLKY9ZSen2
1.0,@AllEyesOnKIE &#128514;&#128514;&#128514; real rap fucked that bitch lay up for the day that's really disrespectful like bitch u couldn't feel the throw up coming&#128530;
0.0,"@RonnieMack12 dawg, you so trash your momma got charged with littering when she dropped you off for school"
1.0,*Teachers call you a pussy for not doing senior skip day*
0.0,RT @RTGIFS: DOMINIQUE Made Larry bird do a 360 lmaooo http://t.co/Vs6e3Z0C2u
1.0,&#8220;@jama_jam I'm not saying I'm for this but .. Studs will fuck trannys but won't let they bitch strap them down you muhfuckas childish lol&#8221;
1.0,@kingxxlopez Roberts is a fuckin fag&#128514; smack the shit outta him
0.0,@TheShoeBible @Steamed_Greens Them hoes are clean!
1.0,&#8220;@robbyohn: The Kimberley story is by far the scariest story I've ever heard! &#128513;&#8221; pussy
1.0,"@GuTsSidious Yeah, so quit being a bitch and edit."
1.0,"""@likemicah: Y'all dumb ass niggas be so pressed to have hoes. Y'all weak as fuck as fuck"" ...weed over hoes, oreos too."
1.0,@Brenddan_ they said some bullshit. Damn niggers
0.0,It be so good to not gotta woyke in da moanin. I da only colored dat woyke cuz colored folk be lazy and lives off da white guilt
0.0,Doug Martin trash
1.0,@Lovelesslovely @Kwitchabichen25 hey aklve! Im taking out the black ghetto trash. Youre blocked nigger
0.0,"RT @RobertCDick: Protest climate change, leaves trash behind. #VotingMatters"
0.0,RT @JuanNDaCut: When twitter rappers dm me their trash links http://t.co/yck16ZiNZZ
1.0,@ChrisHeben you motherfuckin' bullshit slingin' son of a whore! you disgraced all vets with ur crap. now go off to pussy land where u belong
0.0,&#8220;@JayGorgeous: i need more beanies&#8221;just ordered two true religion ones lol
1.0,"""@TheoMaxximus: Chrus still supahot tho"" *walks up to teacher with test, drops test in that bitch fohead* http://t.co/nb5VgdssgI"
0.0,@longbongchris mk Hun just textith me
0.0,"@jessespector the bird has a hat. So it's hats on hats, who can beat that?"
0.0,"Let's play ""What will the ghetto white girl with neck tattoos in front of me buy.""
If you answered Cigarillo's...you've seen this episode b4"
1.0,Gay ass nigga &#128514;&#128514; bitch you thought you thought
1.0,' Fuck her right in the pussy &#1041204;&#1041204;&#1041204;&#1041204;
0.0,"@petehelm yeah, but Sting was already a proven draw. this is apples and oranges. he signs people with the sole purpose of burying them."
1.0,"RT @AnthonyBialy: Well, Maryland is just a bunch of hateful rednecks, anyway."
0.0,RT @FunnyJokeBook: I hope I made these pot brownies right http://t.co/iDDDHPPjiu
0.0,@BrenJJGMom @hweldon Well...how about those Yankees this year? What a run. #wtfiswrongwithnebraska
1.0,@Huntermoore nigger!!
1.0,"&#8220;@slllick_: Y'all be like.. "" I want a love like Rashad &amp; New New""... Shit y'all already got one. Lying about who you are ass hoes lmao&#8221; &#128514;&#128514;"
0.0,RT @TheOrlandoJones: Funny how people who take their fantasy sports leagues very seriously are celebrated while those who play D&amp;D are mock&#8230;
1.0,"#DegenerateArtist Ain't fuckin' AROUND with #Allahs #retard #crest&gt; I GOT BLESSED by Jesus and you are NOT NEXT, you fake ass TEXT&gt;"
